GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,YEAR.id,GOVEMPFUNCT.id,GOVEMPFUNCT.display-label,EMPFT,PAYANNFT,EMPPT,PAYANNPT,HRSPT,EMPFTE,EMP,PAYANN
0100000US,,United States,,2015,14822,Education - Higher Education Other ,884306,4229708547,912288,804595936,51827534,1181431,1796594,5034304483
0100000US,,United States,,2015,1483,Education - Other,78595,370654935,12629,22367751,1009482,84373,91224,393022686
0100000US,,United States,,2015,1500,Libraries                          ,533,1969176,248,213962,18083,635,781,2183138
0100000US,,United States,,2015,1560,State liquor stores,6133,21315726,6174,8192728,503070,9089,12307,29508454
0100000US,,United States,,2015,1580,All other and unallocable,167040,845317366,13338,24668743,1007301,172814,180378,869986109
0400000US01,01,Alabama,,2015,1000,Total - All Government Employment Functions,78744,354395574,30953,32168951,1853566,89448,109697,386564525
0400000US01,01,Alabama,,2015,1020,Financial Administration,2431,10789108,72,89025,6784,2470,2503,10878133
0400000US01,01,Alabama,,2015,1040,Other Government Administration,493,2424610,218,655735,20500,609,711,3080345
0400000US01,01,Alabama,,2015,1060,Judicial and Legal,3021,14735347,266,421014,28261,3180,3287,15156361
0400000US01,01,Alabama,,2015,1100,Police Protection Total,1324,5155152,0,0,0,1324,1324,5155152
0400000US01,01,Alabama,,2015,1101,Police Protection - Persons with Power of Arrest       ,754,3414294,0,0,0,754,754,3414294
0400000US01,01,Alabama,,2015,1102,Police Protection - Other ,570,1740858,0,0,0,570,570,1740858
0400000US01,01,Alabama,,2015,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US01,01,Alabama,,2015,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US01,01,Alabama,,2015,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US01,01,Alabama,,2015,1140,Corrections,4743,18195881,130,296140,12954,4816,4873,18492021
0400000US01,01,Alabama,,2015,1160,Highways,4285,15296648,57,43324,4466,4310,4342,15339972
0400000US01,01,Alabama,,2015,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US01,01,Alabama,,2015,1200,Water Transport and Terminals       ,587,2854808,3,2255,127,587,590,2857063
0400000US01,01,Alabama,,2015,1220,Public Welfare,3908,13660784,93,161368,7974,3953,4001,13822152
0400000US01,01,Alabama,,2015,1240,Health,4216,16707298,319,336826,18066,4319,4535,17044124
0400000US01,01,Alabama,,2015,1260,Hospitals,11291,49831804,1668,3724155,129419,12059,12959,53555959
0400000US01,01,Alabama,,2015,1280,Social Insurance Administration,915,3311954,36,39770,3920,937,951,3351724
0400000US01,01,Alabama,,2015,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US01,01,Alabama,,2015,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US01,01,Alabama,,2015,1340,Parks and Recreation,330,878720,291,303122,35116,528,621,1181842
0400000US01,01,Alabama,,2015,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US01,01,Alabama,,2015,1380,Natural Resources,1823,6769522,122,132310,8845,1873,1945,6901832
0400000US01,01,Alabama,,2015,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US01,01,Alabama,,2015,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US01,01,Alabama,,2015,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US01,01,Alabama,,2015,1460,Transit,0,0,0,0,0,0,0,0
0400000US01,01,Alabama,,2015,1480,Education Total ,36607,183253421,27109,25298354,1529363,45446,63716,208551775
0400000US01,01,Alabama,,2015,1481,Education - Elementary and Secondary Total ,0,0,0,0,0,0,0,0
0400000US01,01,Alabama,,2015,14811,Education - Elementary and Secondary Instructional             ,0,0,0,0,0,0,0,0
0400000US01,01,Alabama,,2015,14812,Education - Elementary and Secondary Other ,0,0,0,0,0,0,0,0
0400000US01,01,Alabama,,2015,1482,Education - Higher Education Total ,33702,171753575,26940,25095882,1514684,42460,60642,196849457
0400000US01,01,Alabama,,2015,14821,Education - Higher Education Instructional,10036,76453720,8729,11177708,464649,12716,18765,87631428
0400000US01,01,Alabama,,2015,14822,Education - Higher Education Other ,23666,95299855,18211,13918174,1050035,29744,41877,109218029
0400000US01,01,Alabama,,2015,1483,Education - Other,2905,11499846,169,202472,14679,2986,3074,11702318
0400000US01,01,Alabama,,2015,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US01,01,Alabama,,2015,1560,State liquor stores,755,2058456,15,27408,1482,763,770,2085864
0400000US01,01,Alabama,,2015,1580,All other and unallocable,2015,8472061,554,638145,46289,2274,2569,9110206
0400000US02,02,Alaska,,2015,1000,Total - All Government Employment Functions,24234,138194341,5087,6517057,332865,26175,29321,144711398
0400000US02,02,Alaska,,2015,1020,Financial Administration,1102,6763310,27,41926,1968,1114,1129,6805236
0400000US02,02,Alaska,,2015,1040,Other Government Administration,714,4092382,40,81470,3038,732,754,4173852
0400000US02,02,Alaska,,2015,1060,Judicial and Legal,1467,9458658,49,101938,3324,1487,1516,9560596
0400000US02,02,Alaska,,2015,1100,Police Protection Total,664,4439364,43,30464,1498,673,707,4469828
0400000US02,02,Alaska,,2015,1101,Police Protection - Persons with Power of Arrest       ,309,2673560,0,0,0,309,309,2673560
0400000US02,02,Alaska,,2015,1102,Police Protection - Other ,355,1765804,43,30464,1498,364,398,1796268
0400000US02,02,Alaska,,2015,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US02,02,Alaska,,2015,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US02,02,Alaska,,2015,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US02,02,Alaska,,2015,1140,Corrections,2222,11815898,53,123288,14406,2309,2275,11939186
0400000US02,02,Alaska,,2015,1160,Highways,3147,18381932,51,91566,4392,3173,3198,18473498
0400000US02,02,Alaska,,2015,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US02,02,Alaska,,2015,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US02,02,Alaska,,2015,1220,Public Welfare,1824,9073106,109,193828,16798,1925,1933,9266934
0400000US02,02,Alaska,,2015,1240,Health,720,4254792,16,42112,1142,726,736,4296904
0400000US02,02,Alaska,,2015,1260,Hospitals,234,1385320,37,109578,5662,268,271,1494898
0400000US02,02,Alaska,,2015,1280,Social Insurance Administration,285,1475740,0,0,0,285,285,1475740
0400000US02,02,Alaska,,2015,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US02,02,Alaska,,2015,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US02,02,Alaska,,2015,1340,Parks and Recreation,105,530546,2,4174,198,106,107,534720
0400000US02,02,Alaska,,2015,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US02,02,Alaska,,2015,1380,Natural Resources,2284,13359462,97,193140,6361,2321,2381,13552602
0400000US02,02,Alaska,,2015,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US02,02,Alaska,,2015,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US02,02,Alaska,,2015,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US02,02,Alaska,,2015,1460,Transit,0,0,0,0,0,0,0,0
0400000US02,02,Alaska,,2015,1480,Education Total ,6739,36587938,4517,5427967,270774,8309,11256,42015905
0400000US02,02,Alaska,,2015,1481,Education - Elementary and Secondary Total ,2622,11182187,1265,1329900,75164,3087,3887,12512087
0400000US02,02,Alaska,,2015,14811,Education - Elementary and Secondary Instructional             ,1912,8772399,601,711606,40197,2159,2513,9484005
0400000US02,02,Alaska,,2015,14812,Education - Elementary and Secondary Other ,710,2409788,664,618294,34967,928,1374,3028082
0400000US02,02,Alaska,,2015,1482,Education - Higher Education Total ,3856,23862595,3225,4076259,194366,4954,7081,27938854
0400000US02,02,Alaska,,2015,14821,Education - Higher Education Instructional,1116,9582288,926,1220457,58043,1444,2042,10802745
0400000US02,02,Alaska,,2015,14822,Education - Higher Education Other ,2740,14280307,2299,2855802,136323,3510,5039,17136109
0400000US02,02,Alaska,,2015,1483,Education - Other,261,1543156,27,21808,1244,268,288,1564964
0400000US02,02,Alaska,,2015,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US02,02,Alaska,,2015,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US02,02,Alaska,,2015,1580,All other and unallocable,2727,16575893,46,75606,3304,2747,2773,16651499
0400000US04,04,Arizona,,2015,1000,Total - All Government Employment Functions,60705,294959159,30916,33882876,2066430,72384,91621,328842035
0400000US04,04,Arizona,,2015,1020,Financial Administration,2433,9718393,34,77067,2802,2450,2467,9795460
0400000US04,04,Arizona,,2015,1040,Other Government Administration,723,3033115,97,205628,8513,770,820,3238743
0400000US04,04,Arizona,,2015,1060,Judicial and Legal,2162,10446377,57,196129,5499,2193,2219,10642506
0400000US04,04,Arizona,,2015,1100,Police Protection Total,1920,9957027,45,76696,2771,1936,1965,10033723
0400000US04,04,Arizona,,2015,1101,Police Protection - Persons with Power of Arrest       ,1164,6569261,1,2447,89,1165,1165,6571708
0400000US04,04,Arizona,,2015,1102,Police Protection - Other ,756,3387766,44,74249,2682,771,800,3462015
0400000US04,04,Arizona,,2015,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US04,04,Arizona,,2015,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US04,04,Arizona,,2015,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US04,04,Arizona,,2015,1140,Corrections,9637,35013486,14,42443,1159,9644,9651,35055929
0400000US04,04,Arizona,,2015,1160,Highways,2789,12665123,14,38801,1174,2796,2803,12703924
0400000US04,04,Arizona,,2015,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US04,04,Arizona,,2015,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US04,04,Arizona,,2015,1220,Public Welfare,6037,20494005,101,250918,10952,6098,6138,20744923
0400000US04,04,Arizona,,2015,1240,Health,2329,9997872,30,80527,2788,2345,2359,10078399
0400000US04,04,Arizona,,2015,1260,Hospitals,641,2645332,9,40043,903,646,650,2685375
0400000US04,04,Arizona,,2015,1280,Social Insurance Administration,1902,5728866,35,50309,3228,1920,1937,5779175
0400000US04,04,Arizona,,2015,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US04,04,Arizona,,2015,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US04,04,Arizona,,2015,1340,Parks and Recreation,367,963874,9,6355,1337,375,376,970229
0400000US04,04,Arizona,,2015,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US04,04,Arizona,,2015,1380,Natural Resources,1477,6356906,226,321843,19356,1587,1703,6678749
0400000US04,04,Arizona,,2015,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US04,04,Arizona,,2015,1420,Electric Power,6,50850,0,0,0,6,6,50850
0400000US04,04,Arizona,,2015,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US04,04,Arizona,,2015,1460,Transit,0,0,0,0,0,0,0,0
0400000US04,04,Arizona,,2015,1480,Education Total ,25167,154026957,30087,32275769,1996958,36450,55254,186302726
0400000US04,04,Arizona,,2015,1481,Education - Elementary and Secondary Total ,0,0,0,0,0,0,0,0
0400000US04,04,Arizona,,2015,14811,Education - Elementary and Secondary Instructional             ,0,0,0,0,0,0,0,0
0400000US04,04,Arizona,,2015,14812,Education - Elementary and Secondary Other ,0,0,0,0,0,0,0,0
0400000US04,04,Arizona,,2015,1482,Education - Higher Education Total ,22360,143561906,29787,31791345,1966060,33468,52147,175353251
0400000US04,04,Arizona,,2015,14821,Education - Higher Education Instructional,7400,59302966,10628,13993268,707801,11399,18028,73296234
0400000US04,04,Arizona,,2015,14822,Education - Higher Education Other ,14960,84258940,19159,17798077,1258259,22069,34119,102057017
0400000US04,04,Arizona,,2015,1483,Education - Other,2807,10465051,300,484424,30898,2982,3107,10949475
0400000US04,04,Arizona,,2015,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US04,04,Arizona,,2015,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US04,04,Arizona,,2015,1580,All other and unallocable,3115,13860976,158,220348,8990,3168,3273,14081324
0400000US05,05,Arkansas,,2015,1000,Total - All Government Employment Functions,57951,231862897,17340,14977572,945991,63297,75291,246840469
0400000US05,05,Arkansas,,2015,1020,Financial Administration,2459,9514104,15,25338,2364,2472,2474,9539442
0400000US05,05,Arkansas,,2015,1040,Other Government Administration,724,3265470,206,326689,17550,824,930,3592159
0400000US05,05,Arkansas,,2015,1060,Judicial and Legal,1294,4930390,142,436308,12356,1365,1436,5366698
0400000US05,05,Arkansas,,2015,1100,Police Protection Total,1221,4640642,15,21189,1355,1229,1236,4661831
0400000US05,05,Arkansas,,2015,1101,Police Protection - Persons with Power of Arrest       ,547,2458315,0,0,0,547,547,2458315
0400000US05,05,Arkansas,,2015,1102,Police Protection - Other ,674,2182327,15,21189,1355,682,689,2203516
0400000US05,05,Arkansas,,2015,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US05,05,Arkansas,,2015,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US05,05,Arkansas,,2015,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US05,05,Arkansas,,2015,1140,Corrections,5495,17482669,7,13733,688,5499,5502,17496402
0400000US05,05,Arkansas,,2015,1160,Highways,3480,13717830,29,58247,3792,3501,3509,13776077
0400000US05,05,Arkansas,,2015,1180,Air Transportation,3,17424,0,0,0,3,3,17424
0400000US05,05,Arkansas,,2015,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US05,05,Arkansas,,2015,1220,Public Welfare,4167,12989398,54,52471,3915,4189,4221,13041869
0400000US05,05,Arkansas,,2015,1240,Health,3656,13917044,131,269527,11807,3723,3787,14186571
0400000US05,05,Arkansas,,2015,1260,Hospitals,6401,23906142,491,901770,54387,6708,6892,24807912
0400000US05,05,Arkansas,,2015,1280,Social Insurance Administration,1314,4360546,8,51894,1267,1321,1322,4412440
0400000US05,05,Arkansas,,2015,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US05,05,Arkansas,,2015,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US05,05,Arkansas,,2015,1340,Parks and Recreation,1029,2327099,8,3401,567,1032,1037,2330500
0400000US05,05,Arkansas,,2015,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US05,05,Arkansas,,2015,1380,Natural Resources,1824,6488434,385,237789,19142,1932,2209,6726223
0400000US05,05,Arkansas,,2015,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US05,05,Arkansas,,2015,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US05,05,Arkansas,,2015,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US05,05,Arkansas,,2015,1460,Transit,0,0,0,0,0,0,0,0
0400000US05,05,Arkansas,,2015,1480,Education Total ,22821,106677162,15754,12480861,810893,27402,38575,119158023
0400000US05,05,Arkansas,,2015,1481,Education - Elementary and Secondary Total ,0,0,0,0,0,0,0,0
0400000US05,05,Arkansas,,2015,14811,Education - Elementary and Secondary Instructional             ,0,0,0,0,0,0,0,0
0400000US05,05,Arkansas,,2015,14812,Education - Elementary and Secondary Other ,0,0,0,0,0,0,0,0
0400000US05,05,Arkansas,,2015,1482,Education - Higher Education Total ,21438,101408821,15734,12446008,808962,26008,37172,113854829
0400000US05,05,Arkansas,,2015,14821,Education - Higher Education Instructional,6648,48558570,5667,7057368,369774,8736,12315,55615938
0400000US05,05,Arkansas,,2015,14822,Education - Higher Education Other ,14790,52850251,10067,5388640,439188,17272,24857,58238891
0400000US05,05,Arkansas,,2015,1483,Education - Other,1383,5268341,20,34853,1931,1394,1403,5303194
0400000US05,05,Arkansas,,2015,1500,Libraries                          ,47,154444,3,1798,179,48,50,156242
0400000US05,05,Arkansas,,2015,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US05,05,Arkansas,,2015,1580,All other and unallocable,2016,7474099,92,96557,5729,2049,2108,7570656
0400000US06,06,California,,2015,1000,Total - All Government Employment Functions,337637,2323373484,170871,356469078,11901054,404882,508508,2679842562
0400000US06,06,California,,2015,1020,Financial Administration,25508,130577030,3224,6733348,377818,27643,28732,137310378
0400000US06,06,California,,2015,1040,Other Government Administration,3718,21477262,293,813239,28237,3885,4011,22290501
0400000US06,06,California,,2015,1060,Judicial and Legal,6020,41370012,466,1305622,40478,6248,6486,42675634
0400000US06,06,California,,2015,1100,Police Protection Total,11221,92720815,249,187935,6469,11257,11470,92908750
0400000US06,06,California,,2015,1101,Police Protection - Persons with Power of Arrest       ,7702,77976239,201,90669,2030,7713,7903,78066908
0400000US06,06,California,,2015,1102,Police Protection - Other ,3519,14744576,48,97266,4439,3544,3567,14841842
0400000US06,06,California,,2015,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US06,06,California,,2015,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US06,06,California,,2015,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US06,06,California,,2015,1140,Corrections,53858,404160576,1824,6741772,230371,55160,55682,410902348
0400000US06,06,California,,2015,1160,Highways,18215,140383381,935,3518111,136319,18986,19150,143901492
0400000US06,06,California,,2015,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US06,06,California,,2015,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US06,06,California,,2015,1220,Public Welfare,3677,18876793,318,456050,19898,3789,3995,19332843
0400000US06,06,California,,2015,1240,Health,14127,89160341,1951,5760744,209877,15312,16078,94921085
0400000US06,06,California,,2015,1260,Hospitals,30752,248955259,18384,122010530,2335226,43945,49136,370965789
0400000US06,06,California,,2015,1280,Social Insurance Administration,12745,64980714,1416,4042792,187697,13805,14161,69023506
0400000US06,06,California,,2015,1300,Solid Waste Management,651,3976428,81,192153,9134,703,732,4168581
0400000US06,06,California,,2015,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US06,06,California,,2015,1340,Parks and Recreation,2067,11052137,2114,3397117,231232,3373,4181,14449254
0400000US06,06,California,,2015,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US06,06,California,,2015,1380,Natural Resources,13842,90179533,3004,5808613,388117,16033,16846,95988146
0400000US06,06,California,,2015,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US06,06,California,,2015,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US06,06,California,,2015,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US06,06,California,,2015,1460,Transit,0,0,0,0,0,0,0,0
0400000US06,06,California,,2015,1480,Education Total ,121911,846361045,134829,190861193,7565331,164654,256740,1037222238
0400000US06,06,California,,2015,1481,Education - Elementary and Secondary Total ,0,0,0,0,0,0,0,0
0400000US06,06,California,,2015,14811,Education - Elementary and Secondary Instructional             ,0,0,0,0,0,0,0,0
0400000US06,06,California,,2015,14812,Education - Elementary and Secondary Other ,0,0,0,0,0,0,0,0
0400000US06,06,California,,2015,1482,Education - Higher Education Total ,117834,825062567,134409,190033895,7526608,160357,252243,1015096462
0400000US06,06,California,,2015,14821,Education - Higher Education Instructional,25897,238805506,33712,66062650,2169402,38154,59609,304868156
0400000US06,06,California,,2015,14822,Education - Higher Education Other ,91937,586257061,100697,123971245,5357206,122203,192634,710228306
0400000US06,06,California,,2015,1483,Education - Other,4077,21298478,420,827298,38723,4297,4497,22125776
0400000US06,06,California,,2015,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US06,06,California,,2015,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US06,06,California,,2015,1580,All other and unallocable,19325,119142158,1783,4639859,134850,20089,21108,123782017
0400000US08,08,Colorado,,2015,1000,Total - All Government Employment Functions,59036,329191916,47564,87328198,4422321,84828,106600,416520114
0400000US08,08,Colorado,,2015,1020,Financial Administration,1866,9799944,68,133935,7210,1907,1934,9933879
0400000US08,08,Colorado,,2015,1040,Other Government Administration,446,2148533,171,347648,19890,558,617,2496181
0400000US08,08,Colorado,,2015,1060,Judicial and Legal,4605,25660905,508,1187716,65342,4974,5113,26848621
0400000US08,08,Colorado,,2015,1100,Police Protection Total,1255,6926187,17,39399,1390,1263,1272,6965586
0400000US08,08,Colorado,,2015,1101,Police Protection - Persons with Power of Arrest       ,754,4576054,0,0,0,754,754,4576054
0400000US08,08,Colorado,,2015,1102,Police Protection - Other ,501,2350133,17,39399,1390,509,518,2389532
0400000US08,08,Colorado,,2015,1120,Fire Protection Total ,0,0,0,0,0,0,0,0
0400000US08,08,Colorado,,2015,1121,Fire Protection - Firefighters,0,0,0,0,0,0,0,0
0400000US08,08,Colorado,,2015,1122,Fire Protection - Other ,0,0,0,0,0,0,0,0
0400000US08,08,Colorado,,2015,1140,Corrections,7196,30966376,53,186485,7809,7241,7249,31152861
0400000US08,08,Colorado,,2015,1160,Highways,2963,14385396,181,360093,20598,3079,3144,14745489
0400000US08,08,Colorado,,2015,1180,Air Transportation,0,0,0,0,0,0,0,0
0400000US08,08,Colorado,,2015,1200,Water Transport and Terminals       ,0,0,0,0,0,0,0,0
0400000US08,08,Colorado,,2015,1220,Public Welfare,2169,9832679,288,567371,32454,2353,2457,10400050
0400000US08,08,Colorado,,2015,1240,Health,1230,7189613,137,350601,20055,1343,1367,7540214
0400000US08,08,Colorado,,2015,1260,Hospitals,4992,21781178,1047,5777600,226507,6325,6039,27558778
0400000US08,08,Colorado,,2015,1280,Social Insurance Administration,934,4573695,188,373905,21387,1055,1122,4947600
0400000US08,08,Colorado,,2015,1300,Solid Waste Management,0,0,0,0,0,0,0,0
0400000US08,08,Colorado,,2015,1320,Sewerage,0,0,0,0,0,0,0,0
0400000US08,08,Colorado,,2015,1340,Parks and Recreation,886,4536627,235,239783,13715,963,1121,4776410
0400000US08,08,Colorado,,2015,1360,Housing and Community Development,0,0,0,0,0,0,0,0
0400000US08,08,Colorado,,2015,1380,Natural Resources,995,5476383,214,397880,22266,1121,1209,5874263
0400000US08,08,Colorado,,2015,1400,Water Supply,0,0,0,0,0,0,0,0
0400000US08,08,Colorado,,2015,1420,Electric Power,0,0,0,0,0,0,0,0
0400000US08,08,Colorado,,2015,1440,Gas Supply,0,0,0,0,0,0,0,0
0400000US08,08,Colorado,,2015,1460,Transit,0,0,0,0,0,0,0,0
0400000US08,08,Colorado,,2015,1480,Education Total ,27143,172736498,44387,77144629,3951141,50219,71530,249881127
0400000US08,08,Colorado,,2015,1481,Education - Elementary and Secondary Total ,0,0,0,0,0,0,0,0
0400000US08,08,Colorado,,2015,14811,Education - Elementary and Secondary Instructional             ,0,0,0,0,0,0,0,0
0400000US08,08,Colorado,,2015,14812,Education - Elementary and Secondary Other ,0,0,0,0,0,0,0,0
0400000US08,08,Colorado,,2015,1482,Education - Higher Education Total ,25975,166648417,43240,75881062,3871620,48601,69215,242529479
0400000US08,08,Colorado,,2015,14821,Education - Higher Education Instructional,9668,84926116,15961,42736867,1750445,19950,25629,127662983
0400000US08,08,Colorado,,2015,14822,Education - Higher Education Other ,16307,81722301,27279,33144195,2121175,28651,43586,114866496
0400000US08,08,Colorado,,2015,1483,Education - Other,1168,6088081,1147,1263567,79521,1618,2315,7351648
0400000US08,08,Colorado,,2015,1500,Libraries                          ,0,0,0,0,0,0,0,0
0400000US08,08,Colorado,,2015,1560,State liquor stores,0,0,0,0,0,0,0,0
0400000US08,08,Colorado,,2015,1580,All other and unallocable,2356,13177902,70,221153,12557,2427,2426,13399055
0400000US09,09,Connecticut,,2015,1000,Total - All Government Employment Functions,53248,335631361,24322,42936055,1612068,62848,77570,378567416
0400000US09,09,Connecticut,,2015,1020,Financial Administration,1730,10817974,65,190893,6304,1767,1795,11008867
0400000US09,09,Connecticut,,2015,1040,Other Government Administration,1482,9406884,242,856444,27950,1639,1724,10263328
0400000US09,09,Connecticut,,2015,1060,Judicial and Legal,6043,31786135,342,836431,14485,6125,6385,32622566
0400000US09,09,Connecticut,,2015,1100,Police Protection Total,1887,13594013,239,169454,6198,1921,2126,13763467
0400000US09,09,Connecticut,,2015,1101,Police Protection - Persons with Power of Arrest       ,1222,9782314,3,4723,235,1223,1225,9787037
